Age,Gender,Employment_Status,Sleep_Hours,Sleep_Quality,Screen_Time_Hours,Physical_Activity_Hours,Social_Interaction_Score,Diet_Quality,Caffeine_Intake_Cups,Work_Study_Hours,Academic_Work_Pressure,Financial_Stress,Family_Support_Score,Stress_Level,Mental_Health_Score
40,Male,Employed,9.4,3.2,3.4,1.3,8.5,6.0,2,8.9,6.6,5.3,7.9,8.0,49.2
29,Male,Unemployed,8.5,6.2,3.6,0.1,4.5,6.8,3,0.5,6.1,9.5,4.3,10.0,27.2
58,Male,Employed,2.9,5.9,3.2,1.2,8.4,5.7,3,8.9,6.5,6.4,5.9,5.4,57.9
24,Male,Employed,5.6,8.6,7.0,2.9,6.5,6.3,2,7.1,8.9,4.5,7.6,4.2,74.4
55,Female,Student,6.8,3.3,3.9,,0.8,8.3,4,8.9,4.8,6.3,6.2,3.0,47.3
22,Male,Student,6.8,8.0,5.8,1.7,4.5,,3,8.7,7.2,8.9,,4.8,43.8
35,Male,Employed,7.3,6.1,7.2,0.2,6.4,8.1,2,3.8,7.9,5.4,6.2,7.8,46.5
45,Female,Student,6.8,6.6,6.5,0.0,3.9,5.7,1,9.4,6.5,4.7,7.3,5.7,41.7
56,Male,Student,5.0,5.1,4.2,1.3,6.9,7.3,2,4.4,6.0,6.1,8.7,3.4,68.3
24,Female,Student,4.8,6.8,6.1,2.7,8.4,9.0,2,4.2,2.8,2.3,8.4,6.5,71.6
27,Female,Student,4.2,5.5,9.9,,5.8,2.4,1,5.2,8.6,6.1,8.9,7.1,46.2
18,Male,Employed,7.5,8.2,3.9,1.4,4.3,8.5,1,5.7,4.5,8.0,6.3,7.5,66.4
27,Male,Student,7.5,9.3,7.8,0.3,1.4,5.5,1,7.2,3.0,9.3,7.5,7.2,44.6
27,Female,Student,4.0,1.7,3.0,0.1,8.1,4.4,3,7.9,7.4,3.5,3.8,7.1,26.0
49,Male,Employed,6.7,2.9,5.0,0.8,4.5,5.7,2,7.4,10.0,10.0,8.7,9.1,22.7
32,Male,Student,7.2,2.5,6.0,1.9,7.6,3.4,1,3.7,5.9,5.2,7.5,5.2,42.7
54,Female,Employed,4.0,4.3,4.9,12.5,6.2,7.2,2,7.3,7.5,7.4,4.6,5.8,53.0
51,Female,Unemployed,5.2,6.4,4.3,1.8,5.9,5.9,1,2.3,6.2,7.8,3.7,4.4,47.4
39,Female,Employed,7.7,2.2,3.4,1.4,1.8,4.6,0,9.4,7.9,7.9,,9.2,14.4
44,Female,Employed,7.3,8.4,6.6,1.8,6.3,5.8,1,10.4,4.6,4.8,8.4,4.5,64.1
32,Male,Student,6.4,7.1,4.2,0.3,8.9,9.0,5,6.4,5.9,4.7,2.2,4.8,65.4
36,Male,Student,7.1,6.0,9.5,1.7,4.1,5.3,1,4.2,8.9,7.4,6.3,7.2,37.7
23,Male,Employed,7.7,2.5,8.9,1.6,7.4,7.4,2,5.0,7.3,5.1,4.6,7.9,36.2
46,Female,Unemployed,3.9,5.7,5.9,0.7,7.3,4.0,4,0.0,5.4,3.3,,5.2,48.2
25,Female,Student,7.2,5.1,5.9,0.0,8.1,6.8,3,7.7,7.6,5.9,6.8,1.8,74.4
35,Other,Student,7.8,6.2,7.2,6.2,6.9,,2,7.3,5.5,6.5,9.3,3.7,84.0
34,Female,Unemployed,6.0,5.1,3.0,2.2,6.1,7.6,6,0.0,5.0,3.2,9.2,1.0,71.9
53,Other,Employed,6.0,6.2,4.3,0.1,6.1,7.2,3,7.4,8.4,1.3,4.5,5.8,58.5
46,Male,Student,6.2,7.1,2.5,0.8,6.7,7.5,2,6.1,6.3,8.4,5.1,5.2,52.4
29,Male,Employed,8.5,6.2,8.7,0.3,5.6,3.9,1,3.7,7.4,3.6,7.4,7.5,59.3
34,Male,Student,5.1,4.0,4.8,0.9,10.0,7.1,6,11.0,5.3,5.2,5.8,9.3,53.0
49,Male,Student,5.5,6.0,5.8,5.2,8.2,4.5,4,9.1,4.1,3.9,3.5,7.1,51.5
48,Male,Employed,6.3,1.9,8.0,5.8,5.6,7.2,2,7.5,5.7,4.6,7.0,6.4,28.2
18,Female,Employed,7.9,5.3,8.6,0.7,6.6,4.5,2,10.5,5.4,10.0,4.5,8.6,30.9
32,Male,Employed,7.7,6.5,3.0,0.1,6.0,5.6,4,6.6,7.0,2.5,3.9,6.7,48.7
43,Male,Employed,5.4,6.9,5.8,8.0,3.1,4.2,3,5.1,7.4,8.2,7.8,4.8,53.1
50,Other,Unemployed,6.6,4.7,4.3,5.7,7.6,6.5,1,0.3,5.3,6.6,8.7,7.8,63.8
55,Female,Student,7.0,7.6,3.2,4.4,4.0,,2,5.9,6.5,4.6,8.6,9.0,58.7
50,Male,Employed,3.5,3.7,4.5,1.1,5.3,4.6,1,9.4,7.3,5.1,,4.6,49.7
20,Female,Student,3.9,4.8,4.6,4.7,7.0,7.4,2,5.3,8.1,1.8,7.3,7.0,60.6
27,Female,Employed,8.0,6.7,8.0,1.9,8.4,5.3,2,6.5,7.5,3.3,8.9,10.0,44.4
28,Male,Student,8.4,6.4,10.2,2.9,5.5,5.5,2,7.0,8.7,9.1,9.4,5.7,56.4
56,Male,Employed,7.6,4.9,2.9,1.4,5.5,6.7,0,9.3,6.6,2.0,9.0,6.4,63.6
29,Female,Employed,8.7,1.3,1.0,2.6,2.7,5.6,3,5.1,6.7,1.0,7.8,4.5,48.6
47,Male,Student,9.7,6.7,3.9,0.2,5.2,8.7,3,6.9,5.8,3.2,5.9,4.5,60.3
34,Male,Employed,3.0,5.2,7.9,8.2,6.1,6.9,1,7.0,9.1,8.4,6.0,5.3,45.6
45,Female,Employed,6.1,10.0,5.5,2.1,6.7,6.7,4,6.8,5.2,6.5,,8.5,61.2
28,Male,Student,5.8,5.9,6.0,1.4,4.4,6.9,3,7.3,7.2,5.8,10.0,2.2,67.8
51,Male,Unemployed,6.3,5.6,6.0,0.0,5.3,5.2,2,2.0,6.7,5.0,4.4,3.9,46.7
58,Female,Employed,5.9,8.5,7.7,0.9,5.3,4.9,1,5.2,7.0,9.9,8.8,5.9,56.1
45,Male,Unemployed,3.7,5.3,4.6,6.9,8.6,7.1,2,0.5,3.6,1.8,6.8,1.0,96.0
42,Female,Employed,6.1,5.8,5.9,2.7,4.1,6.5,1,7.2,4.9,8.0,10.0,1.7,62.8
38,Male,Employed,8.3,4.8,5.4,1.3,7.9,4.1,0,10.3,6.3,5.0,7.9,4.7,65.8
24,Female,Student,7.6,5.9,4.8,1.1,0.4,5.5,2,7.9,6.1,3.1,9.1,5.2,51.4
45,Male,Student,8.8,7.4,5.6,0.8,6.5,4.7,3,6.2,2.1,8.1,7.2,4.3,66.3
56,Female,Student,3.6,2.2,2.4,4.6,5.6,4.1,6,6.8,2.4,3.7,6.6,8.2,40.0
18,Male,Student,5.2,4.6,5.1,1.9,5.5,7.9,4,4.7,2.4,9.8,7.4,6.1,45.4
30,Male,Student,7.7,6.2,9.1,1.3,4.1,3.2,2,10.3,8.6,5.2,5.0,4.0,48.2
42,Female,Employed,6.7,4.6,4.5,0.8,3.2,4.0,3,7.6,6.0,6.4,6.0,4.4,53.6
32,Other,Employed,5.6,7.5,8.2,0.2,0.1,3.0,4,8.9,5.9,6.4,5.0,4.1,39.3
18,Female,Employed,8.0,10.0,4.9,1.8,6.7,4.8,1,9.9,7.4,3.2,4.2,5.4,77.1
37,Female,Employed,8.2,3.3,10.5,0.7,8.2,7.7,3,8.5,7.3,3.0,4.0,6.9,37.4
18,Male,Employed,6.5,10.0,6.1,3.2,6.0,6.0,5,10.9,6.0,4.8,8.9,7.2,70.2
44,Female,Employed,6.7,7.8,4.5,2.8,8.0,4.8,1,6.5,3.6,2.4,4.9,9.0,55.8
19,Male,Student,7.2,7.2,7.4,4.4,6.9,6.9,2,9.1,6.9,2.5,9.7,3.5,76.3
18,Female,Employed,6.5,9.1,3.9,2.6,6.2,6.7,1,2.1,4.1,6.2,5.4,1.7,65.1
22,Male,Student,7.1,5.2,6.8,0.3,6.5,8.9,2,9.9,8.8,3.4,7.9,8.7,49.2
31,Female,Student,9.8,7.4,9.9,5.3,4.2,6.0,1,7.3,5.5,8.2,10.0,1.5,72.9
22,Female,Student,8.3,8.6,7.3,3.3,5.2,,5,8.4,7.7,6.0,8.0,3.5,71.6
26,Male,Student,7.5,1.9,2.0,2.9,7.2,7.4,1,6.4,4.8,1.0,6.4,6.9,47.0
55,Other,Employed,4.9,6.7,4.5,4.6,3.9,8.4,1,3.6,3.7,6.8,5.4,7.2,45.2
41,Female,Employed,5.5,7.1,5.9,0.9,6.6,4.4,3,5.1,5.6,6.3,8.1,4.5,61.5
21,Other,Employed,9.8,3.4,9.4,4.7,3.8,5.6,2,6.2,7.7,5.2,10.0,2.7,56.8
43,Female,Student,7.5,6.6,5.2,0.5,5.8,6.1,1,8.4,5.6,1.0,8.8,6.4,62.5
50,Male,Student,2.9,5.0,7.1,4.2,5.6,6.6,1,7.4,7.6,6.9,5.8,6.3,34.8
41,Female,Student,6.5,4.5,7.0,4.1,5.9,6.5,2,5.9,8.2,3.4,6.5,4.3,46.7
43,Female,Employed,4.6,3.0,6.5,7.7,4.2,6.7,2,5.4,6.7,1.5,10.0,6.5,60.3
25,Female,Employed,8.8,8.3,7.2,3.2,3.0,7.5,2,4.9,5.3,7.2,6.9,10.0,42.5
29,Female,Student,7.8,10.0,6.9,4.8,8.7,5.6,4,5.6,8.1,7.2,2.4,5.6,81.4
52,Male,Unemployed,6.6,5.2,22.814041556538662,0.4,3.5,2.9,2,0.5,5.6,10.0,4.1,7.8,25.2
20,Female,Student,6.3,7.7,5.9,1.6,3.8,7.4,4,2.0,5.8,7.4,6.8,5.1,57.7
49,Male,Unemployed,5.8,7.3,5.6,13.0,5.7,2.7,3,0.9,10.0,9.7,4.2,4.9,48.7
35,Female,Student,7.9,4.0,6.0,1.5,3.6,3.3,2,6.5,1.8,7.3,4.3,4.7,50.0
27,Female,Employed,7.4,7.0,8.3,0.0,2.7,6.3,3,9.3,5.0,8.2,5.0,3.0,52.3
49,Female,Student,8.3,4.2,4.2,1.3,6.0,6.7,3,8.1,1.0,2.1,8.3,6.5,67.1
33,Male,Employed,6.1,9.1,0.1,0.2,6.2,9.1,1,5.5,3.5,3.9,3.8,3.5,75.3
37,Male,Employed,3.2,6.1,1.2,10.0,0.5,3.6,4,9.2,6.3,10.0,4.0,4.7,39.0
25,Female,Unemployed,6.6,5.8,4.2,3.2,9.7,5.8,1,0.5,5.0,9.2,6.0,3.0,62.1
29,Female,Student,5.3,8.4,9.2,0.7,3.8,4.0,3,6.5,3.2,5.6,,1.4,73.3
20,Female,Student,3.1,6.7,6.6,3.7,7.9,2.4,1,7.3,6.0,6.6,5.1,5.7,51.4
39,Male,Employed,8.5,4.1,2.3,1.8,8.5,4.5,3,7.9,5.9,2.0,,6.3,63.1
38,Female,Student,7.3,7.0,7.3,2.4,3.7,7.2,1,5.7,8.8,6.3,1.2,6.0,45.0
28,Male,Employed,4.3,8.3,7.4,0.0,1.1,8.1,1,6.6,7.5,4.8,7.3,4.4,47.2
36,Female,Student,8.0,8.4,7.6,10.0,3.5,6.7,0,2.5,2.9,7.5,6.2,8.8,50.7
26,Female,Student,7.5,5.0,6.0,5.2,3.2,2.2,1,5.2,8.5,10.0,5.7,9.4,28.7
42,Female,Student,8.3,5.7,4.1,3.6,6.1,6.0,2,3.7,4.6,5.8,9.2,5.0,58.7
21,Female,Student,8.9,7.2,1.1,0.3,4.9,6.5,1,4.7,5.2,6.5,8.0,2.9,69.5
50,Male,Student,6.2,5.8,3.2,2.5,7.2,4.3,2,7.9,6.6,9.6,10.0,7.5,54.9
42,Male,Employed,7.2,4.4,9.7,0.5,7.3,4.2,3,5.6,6.4,3.5,8.2,7.2,35.8
43,Female,Student,2.7,6.1,1.7,0.3,8.3,9.2,1,8.4,9.2,6.7,2.5,5.1,40.9
26,Female,Student,6.5,8.8,5.4,5.6,8.2,4.3,2,8.7,7.3,2.5,,7.6,59.4
34,Male,Student,4.6,9.9,5.9,1.7,1.2,7.1,0,8.8,6.3,8.6,7.5,10.0,37.2
57,Male,Employed,5.3,7.5,7.1,5.3,5.5,5.8,3,9.4,1.9,3.7,9.3,4.9,71.3
36,Male,Employed,5.5,2.9,3.3,11.0,5.2,8.4,2,8.3,2.3,5.3,9.0,3.8,62.4
52,Female,Student,7.1,5.6,6.8,10.1,0.0,3.2,2,6.4,7.0,6.8,8.2,3.0,56.3
24,Female,Employed,5.3,5.4,4.5,0.0,6.4,7.2,1,5.4,6.9,3.8,5.7,7.4,47.4
57,Female,Employed,5.2,10.0,3.2,0.3,2.2,5.4,1,6.1,7.5,6.0,5.6,5.6,52.3
40,Female,Employed,7.6,3.6,5.9,0.6,2.9,4.4,1,9.0,7.8,4.9,7.6,2.9,55.8
44,Male,Student,5.8,1.0,4.5,0.3,2.6,6.9,7,7.2,9.0,5.9,7.7,9.1,15.8
23,Male,Employed,6.9,2.7,3.3,4.4,5.7,6.3,6,7.8,7.9,7.3,9.2,6.9,49.5
47,Male,Student,7.3,9.7,6.7,7.6,8.8,1.7,2,7.7,8.0,1.8,5.5,4.4,80.1
37,Male,Student,6.5,7.2,5.3,0.3,9.5,4.6,1,9.0,5.5,1.0,4.1,8.1,48.3
41,Female,Unemployed,6.0,3.0,5.0,0.1,3.0,4.8,1,0.8,3.5,3.1,4.3,4.8,37.6
41,Male,Student,5.0,4.2,5.2,13.5,8.6,6.0,4,6.7,6.3,10.0,,4.0,55.8
32,Female,Student,4.7,6.0,3.4,0.9,7.2,9.6,1,9.1,10.0,10.0,8.6,7.3,51.4
59,Female,Student,5.1,6.2,3.4,1.2,6.0,4.3,3,3.9,6.4,8.2,6.1,6.8,42.3
30,Female,Student,5.2,4.6,2.4,0.3,3.1,4.9,4,6.3,5.7,7.0,2.9,3.6,39.7
29,Male,Employed,5.8,4.7,2.4,0.6,3.2,8.7,2,8.0,6.9,3.7,10.0,6.1,60.9
51,Female,Employed,8.6,4.6,2.1,2.2,3.1,,3,9.4,4.8,2.0,5.7,4.8,63.0
57,Female,Student,6.2,8.1,5.0,2.9,6.4,8.0,2,5.0,3.6,5.9,8.0,3.4,80.0
32,Female,Employed,5.5,9.1,3.5,0.3,10.0,6.8,1,9.7,6.7,5.5,5.6,2.3,85.9
38,Female,Student,7.4,6.2,4.5,4.3,5.8,8.5,3,7.2,4.1,7.0,4.4,3.0,71.9
53,Male,Student,4.2,5.3,1.5,0.7,8.3,5.4,0,2.6,5.9,6.9,6.5,5.7,44.1
54,Male,Student,6.4,6.0,6.7,0.7,5.7,5.8,1,5.6,4.2,3.5,,6.5,49.2
30,Male,Student,7.1,5.9,4.7,1.1,3.2,5.5,1,8.1,6.6,7.4,7.7,3.9,42.6
21,Female,Employed,6.4,,7.4,0.4,4.6,5.9,2,10.1,6.2,6.2,10.0,6.0,50.0
47,Female,Employed,5.0,4.5,8.1,5.2,7.5,,0,6.4,5.5,3.6,9.4,5.0,63.1
39,Male,Student,6.3,7.4,4.6,0.6,5.1,6.1,1,9.1,6.1,2.8,3.1,8.4,54.0
18,Male,Unemployed,8.9,8.5,6.2,8.4,7.7,6.6,2,1.6,4.1,10.0,5.7,5.0,71.1
41,Male,Student,7.8,4.9,5.8,5.6,2.9,8.3,1,8.3,7.9,5.8,4.2,6.8,52.1
19,Female,Student,7.8,7.0,8.5,1.4,5.4,4.5,0,7.0,8.0,1.3,7.4,4.6,61.8
52,Female,Student,5.3,3.8,0.9,1.1,3.2,6.0,2,11.1,7.5,9.9,4.8,2.9,28.6
28,Female,Employed,6.0,8.0,4.9,12.4,5.2,8.4,4,8.3,2.9,7.1,8.0,6.7,62.8
44,Male,Employed,7.6,9.3,3.3,3.2,5.2,8.0,3,7.5,8.0,3.7,4.8,4.4,65.4
44,Male,Employed,6.4,7.6,4.5,1.9,3.7,7.2,0,4.0,4.8,6.1,,3.9,56.6
28,Other,Student,6.4,8.8,2.9,1.8,1.0,5.6,1,4.4,8.5,5.1,3.2,6.5,40.1
53,Female,Unemployed,6.0,4.0,4.4,1.0,7.4,4.7,2,2.2,5.7,5.0,5.3,3.8,54.0
52,Male,Student,4.8,6.5,2.4,0.1,7.2,4.8,1,9.3,8.6,1.5,6.3,7.7,54.9
59,Female,Employed,7.3,6.1,5.2,2.2,3.4,5.9,1,5.9,1.3,3.8,5.9,5.2,62.8
21,Male,Student,4.1,5.1,3.2,4.0,5.1,5.2,1,9.2,5.9,4.9,6.0,4.2,64.2
36,Female,Student,6.5,5.0,9.5,2.0,4.7,8.8,4,5.3,8.6,4.3,8.1,1.0,72.8
33,Female,Unemployed,8.1,10.0,1.4,0.1,9.5,8.2,1,0.0,3.7,3.8,6.7,5.6,87.8
25,Male,Unemployed,7.2,7.4,7.2,1.5,3.7,7.6,2,1.3,7.5,3.7,5.7,5.5,56.0
38,Female,Student,6.3,5.9,2.2,1.1,7.5,4.6,4,1.9,6.0,3.0,7.9,5.8,69.7
46,Male,Student,6.5,5.9,7.6,3.6,9.2,7.4,0,3.1,4.7,4.7,8.4,4.8,71.2
55,Male,Unemployed,6.8,6.2,4.6,0.2,9.1,6.8,1,1.0,7.6,5.8,7.4,6.6,61.9
22,Male,Student,6.4,4.1,6.2,0.7,3.8,4.6,3,12.4,5.5,9.7,1.3,6.4,12.7
35,Female,Student,6.4,7.8,3.1,1.3,3.0,6.6,2,9.4,9.4,6.0,4.8,6.2,48.8
34,Male,Employed,7.8,7.0,4.0,5.7,1.0,5.4,1,9.8,4.4,3.8,9.3,6.0,63.8
37,Female,Employed,6.0,2.7,5.6,0.1,6.6,7.2,2,5.7,5.8,4.6,5.1,5.5,48.9
36,Female,Student,8.3,7.6,9.3,1.2,5.4,8.0,1,2.0,3.4,6.5,2.5,4.0,57.3
43,Female,Employed,5.4,7.4,5.8,0.4,2.9,8.5,3,5.2,5.3,7.0,1.4,5.6,54.9
40,Male,Student,6.7,9.1,4.1,5.5,8.2,2.1,3,3.9,6.4,10.0,8.3,1.4,77.9
41,Male,Student,7.2,5.2,2.1,0.1,7.8,4.7,1,11.4,5.1,5.2,5.9,5.2,57.2
25,Female,Unemployed,8.8,4.8,6.0,5.3,3.6,3.7,0,0.1,9.9,5.4,6.2,2.9,54.8
29,Male,Unemployed,6.8,4.8,3.7,3.3,5.5,8.5,6,3.5,5.1,6.9,6.3,8.1,50.8
58,Female,Student,5.4,,4.9,11.2,5.9,4.3,4,8.0,4.8,5.7,6.7,7.8,59.1
27,Female,Employed,6.5,6.6,10.6,0.3,5.6,9.6,4,8.0,8.2,8.2,5.6,6.9,33.4
41,Female,Student,6.7,6.6,3.3,4.1,6.5,1.0,5,5.7,3.0,4.9,,8.5,53.8
45,Male,Employed,6.0,6.2,8.5,0.6,8.1,7.8,1,10.3,7.5,4.4,6.7,4.8,52.5
52,Male,Employed,4.1,10.0,10.5,1.5,4.9,2.2,0,8.7,8.5,7.0,1.3,4.0,49.0
32,Male,Employed,5.5,6.5,4.6,0.8,4.6,6.9,5,7.1,6.9,2.6,6.4,5.8,42.5
27,Male,Employed,6.9,7.8,4.1,0.6,3.8,5.9,1,11.4,5.4,2.4,8.9,5.5,61.9
53,Male,Student,6.8,8.4,6.0,1.8,10.0,4.9,3,9.6,3.0,8.6,5.1,3.9,72.2
52,Female,Employed,8.2,7.9,8.9,4.6,5.8,3.5,0,8.4,6.5,1.8,3.8,5.0,70.3
45,Female,Unemployed,6.4,4.0,8.2,0.6,6.4,6.1,2,2.5,8.3,5.9,8.3,3.7,47.5
53,Female,Student,4.9,,5.0,0.1,6.1,8.1,2,8.7,7.5,3.6,3.9,4.8,45.6
56,Female,Student,7.6,3.0,4.6,0.6,5.4,2.9,3,6.0,5.8,8.2,7.7,1.0,53.3
58,Male,Student,8.1,3.0,10.5,,6.5,8.0,4,8.5,2.9,4.7,8.0,5.9,62.4
22,Female,Employed,4.6,5.0,4.0,0.2,9.6,6.6,0,9.4,8.2,7.0,3.6,7.9,34.5
50,Female,Employed,8.2,,3.2,3.1,7.4,2.5,2,10.3,7.2,3.5,2.5,5.1,55.5
19,Male,Student,7.8,7.3,3.6,0.7,8.2,,1,9.0,6.6,1.0,3.1,6.7,67.2
27,Female,Employed,7.4,4.0,8.5,0.0,5.4,7.9,2,6.5,8.0,5.8,6.8,4.7,57.4
18,Male,Student,4.8,5.9,7.5,1.1,2.5,5.4,0,4.4,5.1,2.3,7.7,2.8,41.2
29,Male,Employed,8.5,5.2,4.8,0.2,3.9,7.9,4,8.0,10.0,3.8,8.4,2.4,60.4
48,Male,Student,6.3,3.3,3.2,3.1,0.6,3.1,2,5.9,4.9,7.7,6.2,4.7,33.5
53,Female,Student,5.7,6.5,3.4,1.6,10.0,8.8,3,6.6,8.5,4.5,7.2,6.7,62.9
38,Female,Employed,6.1,6.9,7.2,2.3,4.2,,2,8.3,8.2,7.5,,8.3,52.9
31,Other,Employed,9.1,6.1,6.6,4.5,8.2,7.0,2,8.8,7.6,1.5,7.0,8.9,70.3
45,Male,Student,5.1,5.0,5.1,0.8,7.1,6.5,2,5.6,10.0,7.7,7.1,4.2,40.0
19,Male,Employed,7.0,9.4,7.3,1.8,0.0,9.7,1,5.6,2.9,3.3,9.4,9.4,48.9
59,Male,Student,3.9,4.2,7.6,0.6,8.0,3.6,2,6.8,3.1,1.9,5.3,7.7,39.9
30,Male,Student,6.9,5.4,5.0,0.2,5.2,5.6,1,3.9,3.2,3.2,10.0,7.2,64.1
57,Female,Unemployed,5.9,5.8,6.9,1.0,8.4,,3,0.0,6.1,7.7,8.0,3.6,63.8
31,Other,Student,7.1,7.8,6.9,0.2,5.4,6.6,3,8.3,9.0,1.9,6.4,5.7,57.5
23,Male,Student,4.9,9.9,5.5,10.0,3.6,6.7,4,5.8,4.0,7.4,5.9,6.2,60.0
58,Male,Employed,5.2,7.5,6.4,2.6,2.3,6.9,1,8.9,5.6,5.2,5.3,4.2,55.0
20,Other,Student,5.7,,5.7,0.3,6.5,,0,8.2,6.2,3.7,8.0,6.7,62.6
34,Other,Employed,6.0,8.0,4.5,0.3,7.7,5.2,3,8.5,6.4,1.0,8.9,6.3,65.9
39,Male,Unemployed,6.9,6.1,4.8,0.1,10.0,8.8,1,0.5,6.0,5.5,0.0,2.3,68.3
34,Female,Student,6.9,5.1,5.6,2.6,2.3,1.8,3,8.7,9.3,2.9,8.5,5.4,49.7
40,Other,Student,3.9,3.4,3.5,,5.5,6.0,1,7.1,4.1,4.1,5.2,4.5,61.9
30,Male,Employed,7.6,8.8,4.3,0.2,2.0,6.8,4,10.2,6.4,6.4,7.7,6.0,57.5
42,Male,Unemployed,7.4,6.5,5.6,3.5,4.9,7.5,1,1.0,7.6,8.5,4.8,1.0,68.2
29,Female,Employed,5.9,4.7,8.1,2.5,5.8,5.7,3,7.6,8.2,3.4,7.2,8.7,36.4
53,Female,Student,5.4,5.7,5.9,1.0,2.7,7.2,1,5.7,3.0,4.1,4.2,7.3,42.0
52,Male,Student,6.6,5.9,5.0,2.7,3.7,6.4,2,7.2,7.8,1.2,6.0,7.2,60.5
49,Female,Student,7.8,7.6,7.0,6.6,5.1,2.7,1,6.5,7.5,3.6,4.4,5.1,56.1
21,Male,Student,7.0,2.0,6.1,2.5,7.6,7.7,2,7.9,10.0,1.5,8.2,6.4,64.6
25,Male,Employed,7.5,4.1,4.4,1.6,6.4,7.9,3,7.0,8.0,5.5,8.3,5.9,59.7
49,Male,Unemployed,6.3,7.5,5.8,1.0,4.3,5.6,0,1.3,8.8,5.2,6.9,1.1,71.3
55,Female,Student,6.5,6.5,3.6,3.2,3.5,9.4,4,11.5,4.5,4.2,6.2,7.0,57.5
26,Female,Student,6.6,7.6,4.9,1.5,7.8,8.3,3,6.9,4.7,3.4,2.0,5.4,70.2
32,Female,Student,7.6,9.0,4.0,1.8,6.7,10.0,0,9.6,5.4,3.5,4.5,3.3,76.9
58,Male,Employed,4.8,4.7,5.2,0.8,7.5,9.3,7,11.3,7.7,2.5,4.4,7.5,42.7
42,Female,Employed,4.8,6.3,2.4,1.8,4.9,6.2,0,9.7,7.1,10.0,5.9,6.1,36.5
35,Other,Student,5.5,,6.5,0.5,3.9,7.8,3,9.2,9.6,8.8,9.6,4.7,42.1
31,Female,Student,6.3,9.4,6.9,5.3,4.1,4.7,2,6.6,4.8,8.9,9.6,3.1,71.9
59,Male,Employed,6.0,5.5,8.5,2.1,10.0,2.8,1,10.3,9.8,7.5,5.2,4.2,48.5
19,Other,Unemployed,4.6,8.5,7.9,3.6,3.9,3.4,4,0.0,6.5,6.3,9.1,4.2,59.3
32,Female,Student,9.0,8.3,5.4,0.3,3.7,6.7,2,7.9,3.6,7.2,3.7,3.7,62.1
47,Female,Student,9.5,5.6,5.2,8.1,4.2,7.6,3,9.3,6.5,4.5,5.4,2.5,70.6
28,Male,Student,7.3,6.6,2.6,8.3,4.1,6.6,2,7.1,5.2,3.0,6.8,1.8,71.8
47,Male,Unemployed,10.2,4.9,8.1,2.7,5.8,7.6,2,0.0,8.5,8.2,5.0,3.9,48.2
38,Male,Student,5.9,5.8,9.4,0.0,8.7,6.9,3,7.8,5.3,5.6,5.2,2.9,59.7
59,Female,Employed,6.5,,7.4,8.0,2.8,5.6,3,10.3,5.1,9.0,8.1,5.9,57.1
35,Female,Student,9.4,4.5,7.9,1.2,6.7,7.3,0,5.8,5.4,4.5,7.9,3.7,74.0
56,Female,Student,9.3,5.7,2.4,2.3,5.9,1.0,2,4.6,10.0,8.1,7.7,7.3,41.2
23,Male,Student,6.5,3.2,3.8,0.5,7.3,4.9,2,6.9,5.1,7.5,10.0,3.2,53.4
37,Female,Student,8.3,4.9,4.4,0.1,6.8,9.5,1,8.9,7.7,10.0,5.5,5.3,53.5
40,Male,Unemployed,4.7,7.5,6.2,1.0,0.0,5.7,2,0.7,7.2,7.0,,3.2,43.6
53,Female,Unemployed,7.8,5.8,28.921121406377665,12.3,6.0,3.1,1,0.5,5.8,5.4,8.3,5.0,68.4
51,Female,Employed,7.2,7.5,5.6,0.1,5.4,5.4,4,5.2,10.0,5.3,6.7,5.0,53.2
43,Female,Employed,4.4,9.4,1.2,5.1,5.1,6.9,1,6.5,5.8,5.9,5.8,2.7,79.4
18,Female,Student,5.9,1.0,5.6,2.0,4.7,,3,7.6,4.2,4.7,5.1,3.8,36.1
32,Other,Student,5.8,3.8,5.1,6.1,2.2,8.4,0,6.9,5.4,6.0,6.9,7.6,41.4
46,Female,Unemployed,6.3,3.7,4.7,11.9,3.2,6.0,3,0.3,5.0,3.6,,9.2,39.3
34,Male,Student,6.9,7.4,5.3,1.4,4.2,5.9,3,4.6,4.4,7.4,5.2,5.9,49.3
40,Male,Employed,5.0,4.3,3.8,4.0,6.5,9.5,3,4.6,6.2,6.2,5.6,7.4,43.5
42,Female,Student,6.5,7.1,1.0,0.1,5.5,8.6,1,6.5,4.6,10.0,4.7,2.2,60.0
51,Female,Student,8.4,6.0,4.3,1.7,6.2,4.6,2,9.5,3.8,1.6,1.7,4.0,55.0
47,Other,Student,8.0,7.9,3.8,0.5,8.5,1.5,0,7.4,8.9,4.2,10.0,1.0,70.2
19,Male,Unemployed,4.6,2.7,8.6,2.9,6.4,4.1,4,1.0,6.4,4.6,10.0,5.6,36.6
58,Male,Student,5.6,4.8,5.0,0.6,8.6,5.3,1,7.4,5.4,6.6,8.4,3.3,55.7
52,Female,Student,4.5,5.7,4.3,1.2,5.6,9.7,5,7.2,5.4,3.5,10.0,9.0,45.6
26,Female,Employed,6.6,6.2,9.6,0.5,5.2,7.9,1,8.1,5.7,7.2,3.6,4.8,45.6
45,Female,Unemployed,7.3,3.2,4.1,,7.1,8.2,1,1.6,7.1,4.3,3.1,3.0,62.2
